web_scraper_order,web_scraper_start_url,nom,prix,adresse,urls_images
"1767042573-650","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poulet - oeuf","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2516606_uploaded_image1_1596653482.jpg"
"1767042573-651","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Pigeon allemand","50 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2516109_uploaded_image1_1596644250.jpg"
"1767042573-652","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poussins brahman colombia","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_2513890_uploaded_image1_1596608950.jpg"
"1767042573-653","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Paons","5 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2511822_uploaded_image1_1596551448.jpg"
"1767042573-654","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Pigeon voyageur","7 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2507523_uploaded_image1_1596456276.jpg"
"1767042573-655","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Pigeon voyageur","7 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2505095_uploaded_image1_1596378141.jpg"
"1767042573-656","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Lapin femelle","25 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2501399_uploaded_image1_1596221963.jpg"
"1767042573-657","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Pigeon boulant de pomerani mâle","50 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2499730_uploaded_image1_1596141952.jpg"
"1767042573-658","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Pigeon voyageur","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2463056_uploaded_image1_1595273844.jpg"
"1767042573-659","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poussîns","480CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2455108_uploaded_image1_1595083998.jpg"
"1767042573-660","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poulet","3 000CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2450669_uploaded_image1_1594987392.jpg"
"1767042573-661","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Lapins","20 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_2429419_uploaded_image1_1594546501.jpg"
"1767042573-662","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Pigeons","40 000CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_2421679_uploaded_image1_1594369562.jpg"
"1767042573-663","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poussin brahmane","12 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2421069_uploaded_image1_1594340902.jpg"
"1767042573-664","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poussins Brahman","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_2397001_uploaded_image1_1593963655.jpg"
"1767042573-665","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Cailles","12 500CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_2394348_uploaded_image1_1593899461.jpg"
"1767042573-666","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Colvert","25 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_2373373_uploaded_image1_1593556758.jpg"
"1767042573-667","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poule de race","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2351149_uploaded_image1_1593181470.jpg"
"1767042573-668","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Lapins","50 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2349641_uploaded_image1_1593167061.jpg"
"1767042573-669","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poules bleu Hollande","2 000CFA","Diourbel, Sénégal","https://images.coinafrique.com/thumb_2336310_uploaded_image1_1592955606.jpg"
"1767042573-670","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Lince","70 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2323612_uploaded_image1_1592765525.jpg"
"1767042573-671","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Pigeons","70 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2323545_uploaded_image1_1592764300.jpg"
"1767042573-672","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Paon - pigeon","35 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2323541_uploaded_image1_1592764212.jpg"
"1767042573-673","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poussins Brahmane blanc","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2321103_uploaded_image1_1592726101.jpg"
"1767042573-674","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Pigeons","60 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2321099_uploaded_image1_1592725966.jpg"
"1767042573-675","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Cauchoix pair","70 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2321095_uploaded_image1_1592725829.jpg"
"1767042573-676","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Lapin - lapereaux","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2297368_uploaded_image1_1592352689.jpg"
"1767042573-677","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poulet de chair","3 000CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_2289615_uploaded_image1_1592241607.jpg"
"1767042573-678","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poulet","40 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2284393_uploaded_image1_1592163359.jpg"
"1767042573-679","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poules","40 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2284382_uploaded_image1_1592163164.jpg"
"1767042573-680","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Cochin","40 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2283654_uploaded_image1_1592152413.jpg"
"1767042573-681","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Cochin coucou","40 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2283626_uploaded_image1_1592152112.jpg"
"1767042573-682","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Culbita rakovni","40 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2270078_uploaded_image1_1591913628.5.jpeg"
"1767042573-683","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Couple bramane productrice","65 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2263150_uploaded_image1_1591826889.jpg"
"1767042573-684","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Jeunes mâles brahman","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_2258568_uploaded_image1_1591778766.jpg"
"1767042573-685","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poussin brahmane","12 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2257189_uploaded_image1_1591743386.jpg"
"1767042573-686","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poussin brahmane","12 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2257183_uploaded_image1_1591743270.jpg"
"1767042573-687","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Lapins","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2229912_uploaded_image1_1591309427.jpg"
"1767042573-688","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Lapins Angora française","15 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2223516_uploaded_image1_1591222379.jpg"
"1767042573-689","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Lapin","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2221541_uploaded_image1_1591196081.jpg"
"1767042573-690","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Lapin","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2221308_uploaded_image1_1591193544.jpg"
"1767042573-691","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","poulet","2 500CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2218341_uploaded_image1_1591159723.jpg"
"1767042573-692","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Pigeon lavande","35 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_2203490_uploaded_image1_1590929887.jpg"
"1767042573-693","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poulet mâle","2 200CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_2172605_uploaded_image1_1590453736.jpg"
"1767042573-694","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poulet","3 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2132014_uploaded_image1_1589793253.jpg"
"1767042573-695","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poulet Bleu hollandais","30 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_2106379_uploaded_image1_1589378473.jpg"
"1767042573-696","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Couple Pigeon Cravate","30 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_2082389_uploaded_image1_1588989025.jpg"
"1767042573-697","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poulet","4 200CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2021584_uploaded_image1_1588073587.jpg"
"1767042573-698","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poulets à vendre et oeufs","2 200CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_2002375_uploaded_image1_1587741273.jpg"
"1767042573-699","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poulets","3 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2001942_uploaded_image2_1587735661.98.jpeg"
"1767042573-700","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Oie","35 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1997244_uploaded_image1_1587667066.jpg"
"1767042573-701","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Couple Laor","50 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1995210_uploaded_image1_1587646147.jpg"
"1767042573-702","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Couple  Laor","50 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1995183_uploaded_image1_1587645917.jpg"
"1767042573-703","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Pigeons","50 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1995134_uploaded_image1_1587645507.jpg"
"1767042573-704","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Couple Laor","50 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1995115_uploaded_image1_1587645382.jpg"
"1767042573-705","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Pigeon","35 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1992182_uploaded_image1_1587592805.jpg"
"1767042573-706","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poussins  brahman colombia","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_1990096_uploaded_image1_1587571540.jpg"
"1767042573-707","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poulets de chair","2 500CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_1988804_uploaded_image1_1587553659.jpg"
"1767042573-708","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Couple Brahman","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_1975396_uploaded_image1_1587342507.59.jpeg"
"1767042573-709","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poussins nés le 8 avril","650CFA","Saly, Sénégal","https://images.coinafrique.com/thumb_1971696_uploaded_image1_1587287294.47.jpeg"
"1767042573-710","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poulets","2 400CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1963033_uploaded_image1_1587140018.16.jpeg"
"1767042573-711","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poulets","2 400CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1963021_uploaded_image1_1587139946.35.jpeg"
"1767042573-712","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poulets de chairs","2 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1934126_uploaded_image1_1586708547.66.png"
"1767042573-713","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poulets","2 750CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1918730_uploaded_image1_1586442251.23.png"
"1767042573-714","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Lapins","Prix sur demande","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_1913175_uploaded_image1_1586355015.48.png"
"1767042573-715","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Orpington","30 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1913036_uploaded_image1_1586352896.21.png"
"1767042573-716","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poulet","3 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1907954_uploaded_image1_1586270049.67.png"
"1767042573-717","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Coq Orpitone","30 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1890489_uploaded_image1_1585937996.82.png"
"1767042573-718","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Pigeons King","35 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1890193_uploaded_image1_1585934383.75.png"
"1767042573-719","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Pigeons Laor","40 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1890181_uploaded_image1_1585934252.04.png"
"1767042573-720","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Pigeons","30 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1890093_uploaded_image1_1585933267.84.png"
"1767042573-721","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Pigeon paon","40 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1890068_uploaded_image1_1585932988.65.png"
"1767042573-722","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poulet de chair","2 500CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_1888745_uploaded_image1_1585919292.3.png"
"1767042573-723","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Pigeons Mondain / boulan","Prix sur demande","Louga, Sénégal","https://images.coinafrique.com/thumb_1856511_uploaded_image1_1585321343.73.png"
"1767042573-724","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poulet de chair","3 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_1842198_uploaded_image1_1585068914.59.png"
"1767042573-725","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Pigeon voyageur","13 000CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1831100_uploaded_image1_1584866055.19.png"
"1767042573-726","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Pigeon voyageur","13 000CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1831098_uploaded_image1_1584866026.02.png"
"1767042573-727","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Cop Brahma","40 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_1812172_uploaded_image1_1584528622.9.png"
"1767042573-728","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poulet de chair","2 700CFA","Sénégal","https://images.coinafrique.com/thumb_1804847_uploaded_image1_1584408926.38.png"
"1767042573-729","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Paon indien","30 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_1804679_uploaded_image1_1584402291.56.png"
"1767042573-730","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Pigeon texan - Paon indien","60 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1804522_uploaded_image1_1584398352.13.png"
"1767042573-731","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Pigeon texan paon indien","60 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_1804515_uploaded_image1_1584398280.63.png"
"1767042573-732","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Mâle bantam","20 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_1773437_uploaded_image1_1583858452.61.png"
"1767042573-733","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Lapin Angora","25 000CFA","Thies Nord, Thiès, Sénégal","https://images.coinafrique.com/thumb_1732205_uploaded_image1_1583152160.0.png"
"1767042573-734","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Coq","25 000CFA","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_1723625_uploaded_image1_1582972350.31.png"
"1767042573-735","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poussin Orpington","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1716103_uploaded_image1_1582837127.36.png"
"1767042573-736","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Pigeons","65 000CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1712742_uploaded_image1_1582798028.37.png"
"1767042573-737","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Coq Orpington Fauve","35 000CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_1699722_uploaded_image1_1582581938.31.png"
"1767042573-738","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Paon","250 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1691196_uploaded_image1_1582420837.2.png"
"1767042573-739","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Lapin métissé","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1687460_uploaded_image1_1582336381.54.png"
"1767042573-740","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Blond Panoramin","40 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1654385_uploaded_image1_1581775358.47.png"
"1767042573-741","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poule","55 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_1645136_uploaded_image1_1581608040.8.png"
"1767042573-742","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Femelle cochin bleu","30 000CFA","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_1599500_uploaded_image1_1580916087.86.png"
"1767042573-743","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Oies","90 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_1584132_uploaded_image2_1580714620.25.png"
"1767042573-744","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Couple Cochin","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_1577201_uploaded_image1_1580561085.8.png"
"1767042573-745","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poulet","40 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_1521236_uploaded_image1_1579695858.03.png"
"1767042573-746","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Males Bantam de Pékin","15 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_1480111_uploaded_image1_1579028647.6.png"
"1767042573-747","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poule","35 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_1461888_uploaded_image1_1578719186.99.png"
"1767042573-748","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poussin hermine - 7 jours","15 000CFA","Sénégal","https://images.coinafrique.com/thumb_1432855_uploaded_image1_1578928555.77.png"
"1767042573-749","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poulet de race","40 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1417714_uploaded_image1_1577970779.66.png"
"1767042573-750","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Brahmane","50 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_1415899_uploaded_image1_1577916626.18.png"
"1767042573-751","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Trio Bantam de Pékin","60 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_1415870_uploaded_image1_1577915713.92.png"
"1767042573-752","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Oeuf fécondé","240CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1365452_uploaded_image1_1576790350.48.png"
"1767042573-753","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Canards","5 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1346042_uploaded_image1_1576463783.33.png"
"1767042573-754","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Dinde d'Amérique","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1346036_uploaded_image1_1576462750.49.png"
"1767042573-755","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Lapin","25 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_1291244_uploaded_image1_1575430604.21.png"
"1767042573-756","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Lapins de race","70 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1291215_uploaded_image1_1575425694.27.png"
"1767042573-757","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Lapins de race","70 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1291213_uploaded_image1_1575425609.27.png"
"1767042573-758","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Lapereaux fauve","Prix sur demande","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_1261253_uploaded_image1_1574871227.98.png"
"1767042573-759","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Pigeon mondain","20 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1247406_uploaded_image1_1574631655.88.png"
"1767042573-760","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Pigeon fauve","10 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1246480_uploaded_image1_1574613561.29.png"
"1767042573-761","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Pigeon à queue de paon indien","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1242200_uploaded_image1_1574510941.51.png"
"1767042573-762","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Pigeons","60 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_1209192_uploaded_image1_1573933592.0.png"
"1767042573-763","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Jeune femelle  lavande","20 000CFA","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_1204935_uploaded_image1_1573840898.61.png"
"1767042573-764","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poussin - 1 jour","Prix sur demande","Sénégal","https://images.coinafrique.com/thumb_1159518_uploaded_image1_1572985208.46.png"
"1767042573-765","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Lawar","30 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1148681_uploaded_image1_1572794832.68.png"
"1767042573-766","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Maton","25 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1148605_uploaded_image1_1572793285.71.png"
"1767042573-767","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Poulets Guinars tiirr","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_1146827_uploaded_image2_1572746441.92.png"
"1767042573-768","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Pigeons","Prix sur demande","Fatick, Sénégal","https://images.coinafrique.com/thumb_1137405_uploaded_image2_1572537461.89.png"
"1767042573-769","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Bleu hollandais","25 000CFA","Sénégal","https://images.coinafrique.com/thumb_1115010_uploaded_image1_1572106167.81.png"
"1767042573-770","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Couple pigeons cravatés français","50 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_1112720_uploaded_image1_1572054298.36.png"
"1767042573-771","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Pigeon links","Prix sur demande","Diourbel, Sénégal","https://images.coinafrique.com/thumb_1091921_uploaded_image1_1571681099.26.png"
"1767042573-772","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Lapin géant des Flandres","35 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1072763_uploaded_image1_1571252694.33.png"
"1767042573-773","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Perroquet","75 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_1040990_uploaded_image1_1570583700.42.png"
"1767042573-774","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Lapin géant","45 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_1023073_uploaded_image1_1570188340.15.png"
"1767042573-775","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Lapin angora californien","15 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1014679_uploaded_image1_1570023780.43.png"
"1767042573-776","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Pigeon voyageur","20 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_1006424_uploaded_image1_1569854764.54.png"
"1767042573-777","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Pigeon voyageur","25 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_1006413_uploaded_image1_1569854645.39.png"
"1767042573-778","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons","Pigeon voyageur","20 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_1006407_uploaded_image1_1569854536.38.png"
